
> gaming-ui-demo@0.1.0 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.18.0.1:3000
- Environments: .env.local
✓ Ready in 1660ms

○ Compiling / ...
 GET /api/transactions?type=deposit&page=1 200 in 186ms (next.js: 16ms, application-code: 170ms)
 GET /api/transactions?type=deposit&page=1 401 in 84ms (next.js: 28ms, application-code: 56ms)
 GET /api/transactions?type=deposit&page=1 200 in 54ms (next.js: 24ms, application-code: 30ms)
 GET /api/transactions?type=deposit&page=1 401 in 36ms (next.js: 19ms, application-code: 17ms)
 GET /api/transactions?type=deposit&page=1 200 in 81ms (next.js: 37ms, application-code: 43ms)
 GET /api/transactions?type=deposit&page=1 401 in 28ms (next.js: 12ms, application-code: 16ms)
 GET /api/transactions?type=deposit&page=1 200 in 80ms (next.js: 10ms, application-code: 69ms)
 GET /api/transactions?type=deposit&page=1 401 in 26ms (next.js: 6ms, application-code: 20ms)
 GET /api/transactions?type=deposit&page=1 200 in 17ms (next.js: 3ms, application-code: 14ms)
 GET /api/transactions?type=deposit&page=1 401 in 11ms (next.js: 4ms, application-code: 8ms)
 GET /api/transactions?type=deposit&page=1 200 in 21ms (next.js: 5ms, application-code: 16ms)
 GET /api/transactions?type=deposit&page=1 401 in 20ms (next.js: 6ms, application-code: 13ms)
 GET /api/transactions?type=deposit&page=1 200 in 23ms (next.js: 5ms, application-code: 19ms)
 GET /api/transactions?type=deposit&page=1 401 in 19ms (next.js: 9ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 24ms (next.js: 6ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 401 in 11ms (next.js: 4ms, application-code: 6ms)
 GET /api/transactions?type=deposit&page=1 200 in 21ms (next.js: 3ms, application-code: 17ms)
 GET /api/transactions?type=deposit&page=1 401 in 16ms (next.js: 6ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 18ms (next.js: 4ms, application-code: 13ms)
 GET /api/transactions?type=deposit&page=1 401 in 17ms (next.js: 7ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 28ms (next.js: 5ms, application-code: 23ms)
 GET /api/transactions?type=deposit&page=1 200 in 23ms (next.js: 6ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 401 in 22ms (next.js: 8ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 401 in 31ms (next.js: 8ms, application-code: 23ms)
 GET /api/transactions?type=deposit&page=1 200 in 38ms (next.js: 20ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 401 in 20ms (next.js: 10ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 21ms (next.js: 4ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 401 in 39ms (next.js: 10ms, application-code: 29ms)
 GET /api/transactions?type=deposit&page=1 200 in 60ms (next.js: 42ms, application-code: 18ms)
